game_id,scene_id,title,source
re9,re9_352,"He manages to kill the pus-filled zombie, though the fight is not easy. He holsters his gun with relief and goes to get Grace. They need to descend into a dark, gloomy basement. Leon sighs.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_353,Grace runs across the earthen floor of the dirty basement. Emily moans softly in pain.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_354,They end up in the sanatorium’s sewers but later climb higher.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_355,They find themselves in a gigantic warehouse. Grace spots The Girl crawling nearby.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_356,She lays her down on a stack of iron grates.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_357,Roof Hatch Manual,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_358,"As she leaves, she closes a metal roll-up door behind her to keep others out. Now she needs to deal with The Girl. She opens a hatch on the warehouse roof, but the process stops.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_359,"She goes down lower, but The Girl is already there. After the first switch, it grabs Grace by the head and throws her to the floor.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_360,"Now The Girl is very close. Grace chooses not to confront it directly, as she lacks the firepower to fight such a creature. She distracts it by throwing empty bottles and using her flashlight, allowing her to reach the switches.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_361,The last switch refuses to turn!,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_362,She has to lure The Girl over long distances to have time to wrestle with the stuck handle. And she succeeds!,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_363,"Now, with light everywhere, The Girl’s eyes hurt, and it runs away.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_364,"However, The Girl finds a way to reach her. It slowly walks towards its prey.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_365,"She presses a button, and the hatch on the ceiling slowly opens, flooding the entire space with light.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_366,"Due to the abundance of sunlight, The Girl begins to smoke. Grace shoots it in the head several times, and it screams madly in pain, melting from within. It turns into a heap of rotten, oozing flesh.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_367,She runs to Emily...,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_368,...but the girl seems dead.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_369,No pulse can be felt at her wrist.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_370,"She tries to perform CPR, counting the rhythm out loud.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_371,"She continues CPR, also breathing air into her mouth. Gradually, she loses control of her emotions.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_372,Grace’s hands slow to a stop. She begins to cry and sinks to the floor.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_373,And then Emily’s hand twitches.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_374,"However, the girl begins to scream piercingly, as if a demon has possessed her. She falls to the floor and writhes in convulsions. Afterwards... she mutates. Grace watches the process in horror, on the verge of a nervous breakdown. She slowly crawls backward, towards the door. Emily transforms into a shapeless leech with a claw. With this claw, she smashes everything around.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_375,"The creature notices Grace and lunges at her, but Leon runs up and fires several shots, driving the monster away from Grace.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_376,"She hangs on Leon’s arm, the one holding the gun.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_377,"We switch to Leon—our task is to finish off the creature. Leon doesn’t hesitate and pulls the trigger, despite Grace’s pleas.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_378,The creature falls and dies.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_379,"In tears, she crawls towards the shapeless beast.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_380,"Grace throws Leon’s huge pistol, which she has been carrying all this time, at his feet.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_381,"Grace slowly walks away. Leon wants to bend down for his gun but falls to one knee and vomits blood. With a habitual motion, he wipes the blood from his mouth. Grace walks on, staring at the floor, not even noticing Victor standing nearby.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_382,He presses a button that raises a massive metal door right in front of Grace. It leads outside.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_383,"Beyond the door, a middle-aged man in dark sunglasses with slicked-back silver hair awaits her. He wears a white lab coat and a leather cloak draped over his shoulders. Black veins are visible on the man’s face. He smokes a cigarette, wearing leather gloves.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_384,The man gazes into the distance.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_385,"A helicopter flies towards them, and we switch to Sherry. She swallows some oxycodone hydrochloride (a strong painkiller) and looks at herself in the mirror, then removes a glove from her hand, on which black veins are also visible. Inhaling, she returns to work.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_386,"Meanwhile, Leon is driving in his car.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_387,Leon heads straight for Raccoon City! The city greets him with dust and abandoned buildings.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_388,"We get a stunning wide shot of the city, at the center of which yawns a huge crater, partially filled with water, from the nuclear explosion that occurred back in Resident Evil 3. Hello to everyone who saw it in 1999! Personally, I couldn’t contain my emotions. The surrounding area is partially or completely destroyed.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_389,"Entering the city, Leon stops and gets out of the car.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_390,Raccoon City,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_391,Umbrella,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_392,Ozwell E. Spencer,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_393,Raccoon City Incident Newspaper,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_394,"Leon walks through the dusty ghost town, gun at the ready.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_395,"Leon continues searching for the way to the epicenter of the blast. He accidentally steps on a human skull, and it awakens memories... at this time, a spider-like monster watches him from a rooftop. It descends silently like Shelob from The Lord of the Rings—incidentally, the monster’s size is comparable to hers.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_396,"The spider tries to attack Leon with a leg, but he dodges and strikes the leg with his axe.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_397,"He runs from the spider and hides in a building. The spider cannot follow him and, in its attempts to squeeze through, collapses the ceiling, blocking the passage. Now Leon is trapped in the building and needs to find a way out. Meanwhile, the spider searches for a way to get inside... and it succeeds very quickly. It chases Leon down a long corridor and smashes through a wall with a kick of its leg. Leon climbs to the floor above, where he must fight the spider.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_398,"Leon pulls out his shotgun and shoots the spider right in the face, then notices growths on its rear and concentrates fire on them. The spider, not expecting such resistance, flees.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_399,"The battle continues, and finally the spider tires of it all and pins Leon against the wall, trying to devour him. Leon grabs his axe and starts striking the spider’s chitinous head-plate. They crash through several floors under the creature’s immense weight, and there Leon delivers the final blow with his axe straight into its toothy maw.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_400,"He finds himself in a subway tunnel and quickly emerges onto the surface, arriving at massive iron gates leading to the city center.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_401,He looks at the bomb on the gate.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_402,He examines the bomb and realizes the detonator is missing. Leon goes to scout the area.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_403,Orders for the Engineer Corps,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_404,Leon boots up a military laptop sitting on a table.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_405,"He doesn’t know that someone is watching him through a specially configured camera on the laptop—and it’s Victor, currently flying in a helicopter with a personal pilot, Grace, and the man in glasses.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_406,"Meanwhile, Leon continues to explore the surroundings. He enters a massive warehouse.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_407,"In answer to his question, several dry zombies attack him. He defeats them and approaches a crane to clear a path.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_408,He emerges onto a roof.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_409,He surveys the warehouse roof.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_410,Leon scans the surrounding rooftops with binoculars.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_411,"Leon starts searching the marked locations, fighting, and looking for paths.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_412,Battery Storage Locations,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_413,"Having collected the batteries, he steps outside, where he discovers several corpses of BSAA soldiers. Leon connects to a camera on a soldier’s helmet to see what happened.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_414,They move out into the street in a combat formation. Someone kills one of the soldiers with what seems like a powerful sniper rifle—the soldier’s head simply explodes.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_415,"They begin to die one by one, bursting in fountains of blood.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_416,The last soldier is killed by Zeno. In his hands is a rather large revolver. The recording ends.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_417,"We see that Grace and Zeno have landed. Zeno leads Grace somewhere, carrying a briefcase.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_418,Leon takes the container key from the dead squad leader and continues his search.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_419,Inventory List,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_420,"In one of the containers, Leon finds a motorcycle in excellent condition.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_421,He encounters a zombie with a chainsaw.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_422,"After a long wander through the ghost city, Sherry calls Leon again, but this time just to talk.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_423,Leon climbs onto a second roof after a difficult and dangerous journey.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_424,Engineer Corps Note,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_425,"He ascends to the last and most dangerous roof of a dilapidated building. He has to traverse the wall of an elevator shaft, tilted at 45 degrees, while the elevator cars themselves are still hanging at the top and barely holding on!",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_426,"The cars crash down, but Leon manages to leap aside. He reaches the very roof.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_427,"Finally, he collects the last, third part of the detonator!",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_428,He looks around and sees a suspended platform stuck on the opposite building.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_429,"He reaches it with difficulty and descends lower, but the platform gets stuck.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_430,A zombie jumps down towards him. Leon shoots it in the head with his shotgun.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_431,The platform breaks loose and hangs precariously over the abyss.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_432,Leon jumps off it and makes his way back into the city.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_433,"Leon blows up the gates, gets on his motorcycle, and with a roar of the engine, speeds forward. He rides onto a highway clogged with abandoned cars, carefully weaving between them.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_434,"He notices Victor standing on a nearby building. In his hands... a flare gun. He blows up the road in front of Leon, but that doesn’t stop him. So Victor sends three mutant dogs, the size of horses, after him.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_435,"He hits the gas, firing from a compact automatic rifle. Victor himself joins the chase on a motorcycle. The mutant wolves block Leon’s path.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_436,He mows them down with the automatic rifle and keeps going. Victor fires a grenade launcher at Leon.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_437,"Leon races at breakneck speed on the motorcycle, shooting at new wolves, trying to hit Victor, and, of course, not dying during the next jump or sharp turn. Soon, the road is blocked by metal debris.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_438,The chase continues. Victor uses the grenade launcher again to cut off Leon’s path.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_439,"He catches up to Victor, and an adrenaline-fueled duel ensues between them.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_440,"He kicks Victor’s motorcycle, and it stops—the axe pierced the gas tank during the duel, and now fuel is leaking from it. Leon stops opposite him. There’s no road ahead, just a cliff. The only way is back, towards Victor.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_441,"Leon rides forward and fires. Victor’s motorcycle catches fire, he falls off it and, pinned by the motorcycle, slides into the abyss. The motorcycle explodes.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_442,"Leon arrives at the center. His fuel is almost at zero, and he decides to abandon the motorcycle.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_443,"After walking a bit, he reaches the gates of his police station as we saw them in Resident Evil 3. He approaches the door and opens it with effort. Ghosts of the past assail him—he sees scenes from Resident Evil 2 Remake.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_444,Even the music subtly reminds you of that very theme. The station is abandoned and covered in a thick layer of dust and small debris.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_445,He looks at that very statue under which the passage was hidden—it is now partially destroyed.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_446,"He looks at an aerial photo of Raccoon City dated 05/02/2023 and labeled ARK. Then he examines a banner lying in the dirt reading WELCOME LEON and reads a handwritten note - YOU CAN’T SAVE ANYONE. A nearby laptop with surveillance cameras turns on. On one of the cameras, Leon sees Zeno.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_447,"He drops the note on the floor and starts pressing the laptop’s keyboard buttons. A map appears, very similar to the one we saw in the original Resident Evil 2.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_448,Leon draws his gun and goes to save Grace. He walks past Marvin’s desk.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_449,He reads Marvin’s diary.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_450,Top Secret Operation,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_451,Record of Events,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_452,Leon even encounters a zombie in a police uniform...,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_453,He puts his former colleague to rest with a shotgun blast to the head.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_454,"He finds a photo of the old S.T.A.R.S. team in the iconic location—the squad’s office. It’s very dark in the office, though, making it hard to make out details. The caption reads ""5/24/1996 - with the elite S.T.A.R.S. members""",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_455,Barry’s To Do List,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_456,"Leon finds the very place where he saw Zeno. He hides around a corner and eavesdrops on the conversation, gun at the ready.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_457,"He presses a button, and a photo of Emily appears on the screen.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_458,The date on the photo shown is 10-01-2020,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_459,"The next photo—the same girl, but the date is 12-05-2016",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_460,"Grace scrolls through photos dated 06-25-2013, 09-17-2010, 11-26-2007, 05-19-2005. The same face is in all of them.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_461,He lights a cigarette.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_462,It dawns on Grace that Emily strangely resembles her.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_463,He shows another video of Emily sleeping in a bed.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_464,"We switch to that very ""Emily"" shown in the video. She is sleeping peacefully but is awakened by the voices of researchers through the door.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_465,"Sounds of breaking glass are heard, frightening Emily.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_466,"Our new girl’s name is Chloe. She calls out to her friend nearby, but her bed is empty.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_467,She hears screams.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_468,She goes to inspect the room.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_469,"She looks at a photo on the wall showing seven girls of roughly similar appearance—due to the photo quality, it’s hard to tell if they are identical or not. Next to them are two male researchers. Chloe leaves the room and discovers, in the next room, a researcher surrounded by five girls... their heads are clean-shaven, and crude surgical scars are visible on them. They smile silently, giggle softly, and their eyes glow with a red light.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_470,"He tries to shoot a girl in the head, but the wound heals instantly. The researcher falls to the floor.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_471,"The girls reach their hands towards him, and one of them snaps his neck.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_472,"The girls turn towards her. Horrified, Chloe closes the door and runs back to her room, hiding under the bed. The girls walk from bed to bed, banging on them with their fists, but they don’t get a chance to search under Chloe’s bed because a nurse’s scream attracts their attention. Chloe continues to explore other rooms. She finds a Black researcher on the floor.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_473,She encounters the girls again and hides. They behave like living dolls—no injuries harm them; they always get up and continue to exist. Chloe finds a hatch key but can’t reach it—those creepy girls are all around.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_474,She quietly slips past them and descends into the basement through the hatch.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_475,"She simply walks through dark corridors, quietly crying, eventually reaching some kind of altar behind which the Umbrella symbol is secretly located. At the door, she realizes she can’t reach the ladder that theoretically leads outside; she needs something to stand on to reach it. Looking around, she finds a very suitable object. It’s a small child’s coffin, not just one, but many, stored in a back area near the altar. Inside one, she finds a tag.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_476,Toe Tag,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_477,"However, a little girl naturally cannot drag this coffin, so she uses it to climb over an iron grate and grab a fire poker. But as she exits the iron gates, other shaven-headed girls start emerging from the coffins. With a scream, Chloe runs towards the ladder. She lowers it with the poker, clambers up, and closes the lid behind her to stop the crawling girls from reaching her.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_478,She seems on the verge of a nervous breakdown. Chloe emerges into the snow-white corridors of the research center.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_479,Series 60 Results,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_480,New Researcher’s Notebook,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_481,"She finds a large photograph on the wall titled ""April 15, 1987 - Mr. Spencer’s Visit"". In it, there are about 32 girls of roughly similar appearance, although some have different hair colors and hairstyles. Later, Chloe enters a large meeting hall, where she sees photos on a projector that make her understand that people like her are simply grown. While she is engrossed in looking at the photos, a researcher approaches her.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_482,"With a swift motion, he injects a sedative into her neck. The girl loses consciousness instantly.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_483,He examines her pupils.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_484,Chloe is picked up and hurriedly carried away. Grace watches all this with a mixture of bitterness and anger.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_485,Zeno replies with some pleasure in his voice.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_486,Grace is shocked.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_487,Grace is already on the verge of a nervous breakdown.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_488,She remembers Alyssa.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_489,"Grace is overcome by visions of all the horrors she is the cause of. They claw at her soul like monsters. She screams, and at that moment, Leon bursts in with his gun drawn.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_490,"She loses consciousness from the shock. Leon tries to shoot Zeno, but he dodges with lightning speed, much like a certain infamous villain in this game series.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_491,"The ceiling collapses, and into the room comes... Mr. X. Zeno picks up Grace.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_492,Zeno flees. Mr. X advances on Leon.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_493,"He immediately shoots Mr. X several times in the chest, but it has no effect. He tries to fight him hand-to-hand, but Mr. X is many times stronger and hits like a hammer.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_494,"He fires his large-caliber pistol, burying Mr. X under a pile of debris.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_495,"Now Leon must leave the police station as quickly as possible, as Mr. X is hunting him!",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_496,Leon reaches the main entrance. It seems Mr. X has stopped pursuing.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_497,Leon exits into the city and heads towards the orphanage. He enters the former iconic Gun Shop Kendo and examines a flyer.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_498,"He sees that very basement and remembers the moment when Robert Kendo himself defended his daughter, who had become a zombie. Leon slowly opens the door and finds only bones behind it. He remembers...",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_499,"Leon notices a prescription for pills for Emma, Robert’s daughter, issued by the Umbrella Corporation.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_500,Leon ponders what happened back then for a long time.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_501,A crash is heard from afar.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_502,"He goes outside and sees the cause of the crash—Mr. X, standing on a roof, has torn a missile from a downed helicopter with his bare hands.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_503,"He runs, hides behind a car, but the blast still throws him a considerable distance. Mr. X jumps down to Leon. The arena is engulfed in flames, and there’s nowhere to run. And Mr. X has another missile... he even seems to be smiling.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_504,"He shoots the missile, and it explodes. Mr. X merely mutates slightly and loses his clothes. The fight begins! Mr. X hurls cars, and Leon doesn’t spare his arsenal against such a monster. He even manages to embed his axe in its chest.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
